product_names,prices,category
T-Coco Tender Coconut Pulp 500 g,AED 12.50,Ice Cream
Haagen-Dazs Strawberries & Cream Ice Cream 460 ml,AED 30.50,Ice Cream
London Dairy Keto Mint Chocolate Ice Cream 473 ml,AED 27.90,Ice Cream
Buono Mochi Ice Frozen Dessert Green Tea 156 g,AED 15.50,Ice Cream
Igloo Strawberry Ice Cream 1 Litre,AED 13.70,Ice Cream
Magnum Ice Cream Stick Double Caramel 95 ml,AED 11.50,Ice Cream
Baskin Robbins Stick Mango Sorbet 70 ml,AED 9.25,Ice Cream
Buono Mochi Ice Non Diary Frozen Dessert Mango 156 g,AED 15.50,Ice Cream
Cintafresh Papa Scoop Palada Payasam Ice Cream 450 ml,AED 17.95,Ice Cream
Kwality Fudge Sundae Ice Cream 2 x 220 ml,AED 12.95,Ice Cream
Keto Pint Sea Salt Caramel Crunch Ice Cream Bars 4 pcs 325 ml,AED 40.90,Ice Cream
Vadilal Classic Cassatta Ice Cream 150 ml,AED 8.95,Ice Cream
London Dairy Natural Strawberry Ice Cream 500 ml,AED 19.90,Ice Cream
Creapan American Style Pancakes 240 g,AED 13.95,Ice Cream
Snickers Ice Cream Bars 354 ml,AED 34.95,Ice Cream
Vadilal Premium Kesar Pista Kulfi Ice Cream 1 Litre,AED 24.95,Ice Cream
Rolo Wild Fruits Crepes 6 x 90 g,AED 20.90,Ice Cream
Magnolia Gold Label Tablea Yema Dark Chocolate Ice Cream 450 ml,AED 12.90,Ice Cream
Vimto Mixed Fruit Lollies 6 x 45 ml,AED 12.95,Ice Cream
London Dairy Soft Coated Ice Cream Stick 6 x 60 ml,AED 24.75,Ice Cream
Igloo Mango Ice Cream 4 Litres,AED 35.50,Ice Cream
Oreo Cheese Cake Cookies 350 g,AED 32.90,Ice Cream
London Dairy Natural Strawberry Ice Cream 1 Litre,AED 32.90,Ice Cream
Sambazon Organic Acai On The Go 173 g,AED 19.95,Ice Cream
True Froot Freshly Frozen Pineapple Fruit Blend 1 kg,AED 19.90,Ice Cream
Lazza Ice Cream Premium Gold Natural Blueberry 1 Litre,AED 19.95,Ice Cream
Eng Bee Tin Hopia Mongo 150 g,AED 10.95,Ice Cream
Oreo Chocolate Ice Cream Sandwich With Oreo Cookie Pieces 135 ml,AED 8.90,Ice Cream
Popsicle Sugar Free Tropicals Ice Pops 878 ml,AED 42.75,Ice Cream
Chloe's Spiderman Strawberry-Lemon Pops 10pcs 443 ml,AED 32.50,Ice Cream
Mars Ice Cream Bar 6 x 40 g,AED 24.90,Ice Cream
Haagen-Dazs Belgian Chocolate Ice Cream 460 ml,AED 30.50,Ice Cream
Igloo Malai Kulfi Ice Cream Stick 65 ml,AED 2.50,Ice Cream
Baskin Robbins Strawberry Cheesecake Ice Cream 500 ml,AED 25.75,Ice Cream
Baskin Robbins Praline Delight Ice Cream 90 ml,AED 10.25,Ice Cream
Amul Vanilla Magic Ice Cream 540 g,AED 22.60,Ice Cream
Haagen Dazs Vanilla Ice Cream Value Pack 2 x 460 ml,AED 41.90,Ice Cream
Igloo Cookies & Cream Ice Cream Cone 120 ml,AED 2.75,Ice Cream
Haagen-Dazs Cookies & Cream Ice Cream 460 ml,AED 30.50,Ice Cream
Morrisons Space Rockets Ice Lollies 8 x 58 ml,AED 12.95,Ice Cream
Igloo King Butterscotch Ice Cream Cone 120 ml,AED 2.95,Ice Cream
London Dairy Yoghurt Mango Ice Cream Low Fat 500 ml,AED 19.50,Ice Cream
My Mo Mochi Strawberry Ice Cream 258 g,AED 31.95,Ice Cream
My Mo Mochi Green Tea Ice Cream 258 g,AED 31.95,Ice Cream
Haagen-Dazs Peanut Butter Crunch Chocolate Ice Cream Stick 80 ml,AED 11.95,Ice Cream
Igloo Malai Kulfi Ice Cream 2 Litres,AED 24.40,Ice Cream
Dorties Strawberry Cheesecake 550 g,AED 32.95,Ice Cream
Igloo Butterscotch Ice Cream 2 Litres,AED 24.40,Ice Cream
Mackie's Chocolate Real Dairy Ice Cream 1 Litre,AED 19.95,Ice Cream
L.O.L Surprise Freeze Pop Assorted 10 x 50 ml,AED 10.50,Ice Cream
London Dairy Classics Ice Cream Cup 125 ml 3+3,AED 21.75,Ice Cream
Galaxy Bar Vanilla Ice Cream 50 g,AED 5.90,Ice Cream
Nestle Mega White Chocolate & Almond Ice Cream Stick 95 ml,AED 5.90,Ice Cream
Oreo Vanilla Ice Cream Sandwich 135 ml,AED 9.75,Ice Cream
Haagen-Dazs Macaron Strawberry & Raspberry Ice Cream 420 ml,AED 30.50,Ice Cream
Chloe's Spiderman Lemon-Lime & Orange Pops 10pcs 443 ml,AED 32.50,Ice Cream
Igloo Vanilla Ice Cream 4 Litres,AED 35.50,Ice Cream
Igloo Rosetta Golden Ribbon Ice Cream 150 ml,AED 3.50,Ice Cream
Haagen-Dazs Salted Caramel Ice Cream 100 ml,AED 10.20,Ice Cream
Ice King Spirals Real Fruit Juice Ice Lollies 350 ml,AED 12.50,Ice Cream
Haagen-Dazs Caramel Biscuit & Cream Ice Cream 460 ml,AED 30.50,Ice Cream
Magnolia Gold Label Quadruple Chocolate Ice Cream 450 ml,AED 12.90,Ice Cream
Igloo Evens Vanilla Ice Cream Sandwich 90 ml,AED 2.30,Ice Cream
Good Humor Frozen Cookies & Creme Dessert Bar 6 x 81 ml,AED 34.95,Ice Cream
True Froot Freshly Frozen Grapes Fruit Blend 1 kg,AED 19.90,Ice Cream
Ferrero Rocher Classic Ice Cream Stick 4 x 70 ml,AED 25.50,Ice Cream
Haagen Dazs Salted Caramel Ice Cream Value Pack 2 x 460 ml,AED 41.90,Ice Cream
Quanta Chocolate Ice Cream Cone 120 ml,AED 3.95,Ice Cream
Haagen-Dazs Salted Caramel Ice Cream 460 ml,AED 30.50,Ice Cream
Igloo Evens Mini Chocolate 4 x 60 ml + Vanilla 4 x 60 ml,AED 14.50,Ice Cream
Kwality Premium Ice Cream Stick Assorted 4 x 120 ml,AED 11.95,Ice Cream
Magnum Ice Cream Stick Almond 100 ml,AED 11.40,Ice Cream
Baskin Robbins Caramel Chocolate Crunch Ice Cream 1 Litre,AED 39.95,Ice Cream
Igloo Lite Vanilla Ice Cream 1 Litre,AED 18.75,Ice Cream
Buono Mochi Ice Non Dairy Frozen Dessert Chocolate 156 g,AED 15.50,Ice Cream
Twix Ice Cream 50 ml,AED 5.90,Ice Cream
Ferrero Raffaello Ice Cream Stick 4 x 70 ml,AED 25.50,Ice Cream
Baskin Robbins Pralines N Cream Ice Cream 500 ml,AED 25.75,Ice Cream
Nestle Extreme Ice Cream Cone Raspberry & Vanilla 120 ml,AED 14.50,Ice Cream
Igloo Cotton Candy Ice Cream Cone 120 ml,AED 2.75,Ice Cream
Igloo Hyperloop Ice Cream Stick 75 ml,AED 2.95,Ice Cream
Vadilal Chocobar Ice Cream Sticks 70 ml,AED 3.95,Ice Cream
Baskin Robbins Brownie Sundae Frozen Dessert 500 ml,AED 25.75,Ice Cream
London Dairy Vanilla Ice Cream 125 ml,AED 7.25,Ice Cream
London Dairy Caramel Crunch Ice Cream 125 ml,AED 7.25,Ice Cream
McCain Deep'n Delicious Chocolate Cake 510 g,AED 27.50,Ice Cream
Popsicle Mini Ice Pops Berry Cherry & Raspberry 266 ml,AED 42.75,Ice Cream
Haagen-Dazs Cookies & Cream Ice Cream 100 ml,AED 10.20,Ice Cream
True Froot Freshly Frozen Fruit Blends Passion Fruit 1 kg,AED 19.90,Ice Cream
Baskin Robbins Nutty Salted Caramel Ice Cream 500 ml,AED 25.75,Ice Cream
Wall's Cornetto Disc Ice Cream Vanilla Caramel 140 ml,AED 9.25,Ice Cream
Baskin Robbins Very Berry Strawberry Ice Cream 120 ml,AED 8.45,Ice Cream
London Dairy Strawberry Cheesecake Ice Cream 500 ml,AED 19.90,Ice Cream
Panda Traditional Profiterole 60 g,AED 2.25,Ice Cream
Baskin Robbins Vanilla Ice Cream 2 Litre,AED 62.90,Ice Cream
Baskin Robbins Chocolate Mousse Royale Ice Cream 500 ml,AED 25.75,Ice Cream
Cadbury Dairy Milk Chocolate With a Delicious Swirl 100 ml,AED 9.25,Ice Cream
Frutero Pineapple Ice Cream 473 ml,AED 29.95,Ice Cream
Quanta Triple Chocolate Ice Cream Stick 90 ml,AED 4.20,Ice Cream
Magnolia Gold Label Cookies and Cream Ice Cream 425 ml,AED 12.90,Ice Cream
My Mo Mochi Double Chocolate Ice Cream 258 g,AED 31.95,Ice Cream
Haagen-Dazs Vanilla Ice Cream 460 ml,AED 30.50,Ice Cream
Keto Pint No Added Sugar Sea Salt Caramel Ice Cream 473 ml,AED 34.50,Ice Cream
Baskin Robbins Vanilla Ice Cream 500 ml,AED 25.75,Ice Cream
Galaxy Vanilla & Chocolate Ice Cream Cone 110 ml,AED 6.40,Ice Cream
Baskin Robbins Cotton Candy & Pralines 'N Cream Ice Cream Cone 4 x 60 ml,AED 19.90,Ice Cream
Amul Moroccan Dry Fruit Ice Cream 540 g,AED 22.60,Ice Cream
London Dairy Sorbet Raspberry Stick 100 ml,AED 7.70,Ice Cream
London Dairy Mini Sorbets (Mango+Raspberry+Pink Guava) 6 x 50 ml,AED 23.75,Ice Cream
London Dairy Coconutello Ice Cream 500 ml,AED 19.90,Ice Cream
London Dairy Mango Sorbet 500 ml,AED 19.90,Ice Cream
Barakat Froza Vanilla Praline with Bits Ice Cream 120 ml,AED 8.90,Ice Cream
Mackies Ice Bag 2 kg,AED 11.95,Ice Cream
Eng Bee Tin Premium Hopia Ube 150 g,AED 10.95,Ice Cream
Bulla Creamy Classics Choc Chip Ice Cream 460 ml,AED 17.95,Ice Cream
Baskin Robbins Vanilla Ice Cream 120 ml,AED 8.45,Ice Cream
Barakat Mango Passionfruit Juice Pop 50 ml,AED 4.95,Ice Cream
London Dairy Double Chocolate Ice Cream 125 ml,AED 7.25,Ice Cream
My Mo Mochi S'mores Ice Cream 258 g,AED 27.95,Ice Cream
Baskin Robbins Ice Cream Assorted Value Pack 1 Litre,AED 39.95,Ice Cream
Wall's Twister Mini Island & Forest 8 x 50 ml,AED 17.90,Ice Cream
LuLu Kulfi Ice Cream 2 Litres,AED 25.75,Ice Cream
Magnum Ice Cream Stick Double Mulberry & Blackberry 95 ml,AED 11.50,Ice Cream
True Froot Freshly Frozen Sapota Fruit Blend 1 kg,AED 19.90,Ice Cream
Nestle KitKat Ice Cream Tub 480 ml,AED 24.90,Ice Cream
Haagen-Dazs Strawberry Cheese Cake Ice Cream 460 ml,AED 30.50,Ice Cream
Magnum Ice Cream Stick Classic 100 ml,AED 11.40,Ice Cream
London Dairy Almond Ice Cream Stick 110 ml,AED 7.75,Ice Cream
McCain Deep'n Delicious Marble Cake 510 g,AED 27.50,Ice Cream
Kulfi Ice Mango Flavour Ice Cream 1 Litre,AED 18.40,Ice Cream
Almondy Toblerone Chocolate Cake 400 g,AED 29.95,Ice Cream
Oreo Vanilla Ice Cream With Oreo Cookie Pieces 140 ml,AED 10.25,Ice Cream
Kinder Bueno White Ice Cream Cone 4 x 90 ml,AED 25.50,Ice Cream
Baskin Robbins Pralines N Cream Ice Cream 2 Litres,AED 62.90,Ice Cream
Bounty Ice Cream 39.1 g,AED 5.90,Ice Cream
LuLu Ice Cream Almond Bar 120 ml,AED 2.95,Ice Cream
M&M's Vanilla Ice Cream Cone 1 pc,AED 6.90,Ice Cream
Lazza Vanilla Plain Ice Cream 1 Litre,AED 12.50,Ice Cream
London Dairy Chocolate Trio Ice Cream Stick Value Pack 6 x 60 ml,AED 16.50,Ice Cream
London Dairy Belgian Ice Cream Stick Value Pack 6 x 60 ml,AED 16.50,Ice Cream
Barakat Strawberry Banana Juice Pop 50 ml,AED 4.95,Ice Cream
London Dairy Ice Cream 500 ml + Cookies 200 g,AED 29.90,Ice Cream
London Dairy Ice Cream Assorted 2 x 500 ml,AED 25.90,Ice Cream
Amul Shrikhand Mango 500 g,AED 12.50,Ice Cream
London Dairy Mini Ice Cream Stick (Chocolate Trio+Hazelnut+Belgian Chocolate) 6 x 60 ml,AED 23.75,Ice Cream
Pure Ice Cubes 2 kg,AED 4.95,Ice Cream
Baskin Robbins Chocolate Ice Cream 1 Litre,AED 39.95,Ice Cream
Baskin Robbins Vanilla Ice Cream 1 Litre,AED 39.95,Ice Cream
Baskin Robbins Jamoca Almond Fudge Ice Cream 1 Litre,AED 39.95,Ice Cream
London Dairy Ice Cream Cup 125 ml 3+3,AED 21.75,Ice Cream
Barakat Lemon Mint Juice Pop 80 ml,AED 9.25,Ice Cream
London Dairy Mini Cones Ice Cream 6 x 60 ml,AED 23.75,Ice Cream
London Dairy Cookies & Cream Ice Cream 500 ml,AED 19.90,Ice Cream
London Dairy Tiramisu Ice Cream 500 ml,AED 19.90,Ice Cream
Baskin Robbins Rainbow Sherbet Ice Cream 1 Litre,AED 39.95,Ice Cream
Baskin Robbins Chocolate Mousse Royale Ice Cream 1 Litre,AED 39.95,Ice Cream
Baskin Robbins Cookies N Cream Ice Cream 1 Litre,AED 39.95,Ice Cream
London Dairy Double Chocolate Ice Cream 500 ml,AED 19.90,Ice Cream
London Dairy Vanilla Ice Cream 500 ml,AED 19.90,Ice Cream
Baskin Robbins Chocolate Chip Ice Cream 1 Litre,AED 39.95,Ice Cream
Baskin Robbins Gold Medal Ribbon Ice Cream 1 Litre,AED 39.95,Ice Cream
London Dairy Kulfi 500 ml,AED 20.95,Ice Cream
Baskin Robbins Caramel Chocolate Crunch Ice Cream 1 Litre,AED 39.95,Ice Cream
Creapan Delicious Mini Pancake Bites 255 g,AED 19.75,Ice Cream
London Dairy Premium Almond Ice Cream Sticks 6 x 60 ml,AED 23.75,Ice Cream
Buono Mochi Ice Sorbet Passion Fruit 156 g,AED 15.50,Ice Cream
London Dairy Pralines & Cream Ice Cream 500 ml,AED 19.90,Ice Cream
Miratorg Black Angus Marbled Beef Dumplings 400 g,"AED 25.90
AED 18.10",Ready Meals & Snacks
Miratorg Dumplings Lamb Dorper 700 g,"AED 39.90
AED 27.90",Ready Meals & Snacks
Americana Chicken Nuggets Value Pack 2 x 400 g,"AED 38.85
AED 18.90",Ready Meals & Snacks
Americana Chicken Nuggets Value Pack 3 x 270 g,"AED 38.85
AED 18.90",Ready Meals & Snacks
Americana Chicken Popcorn 2 x 400 g,"AED 38.85
AED 18.90",Ready Meals & Snacks
Americana Heroz Happy Chicken Nuggets 2 x 400 g,"AED 38.85
AED 18.90",Ready Meals & Snacks
Al Ain Chicken Nuggets Tempura Value Pack 2 x 400 g,"AED 41.00
AED 20.90",Ready Meals & Snacks
Sadia Tempura Chicken Nuggets Spicy 750 g,"AED 38.75
AED 19.90",Ready Meals & Snacks
LuLu Seekh Kabab Chicken Spicy 3 x 320 g,"AED 32.85
AED 16.90",Ready Meals & Snacks
Sadia Mild Spicy Broasted Chicken Jalapeno 750 g,"AED 37.90
AED 19.90",Ready Meals & Snacks
Al Kabeer Krazee Chicken Nuggets 2 x 400 g,"AED 37.00
AED 19.90",Ready Meals & Snacks
Al Areesh Chicken Nuggets 2 x 270 g,"AED 27.50
AED 14.90",Ready Meals & Snacks
Americana Zingz Hot & Crunchy Chicken Fillet 10-12 pcs 1 kg,"AED 57.00
AED 30.90",Ready Meals & Snacks
Al Islami Zing Chicken Strips Spicy Value Pack 470 g,"AED 27.90
AED 15.10",Ready Meals & Snacks
Al Kabeer Breaded Chicken Fillets 2 x 450 g,"AED 37.00
AED 19.90",Ready Meals & Snacks
Americana Tempura Chicken Nuggets Value Pack 2 x 700 g,"AED 57.00
AED 30.90",Ready Meals & Snacks
LuLu Kiddy Chicken Nuggets 1 kg,"AED 23.50
AED 12.90",Ready Meals & Snacks
Sadia Chicken Shawarma 300 g,"AED 14.25
AED 7.90",Ready Meals & Snacks
Al Ain Chicken Nuggets Value Pack 2 x 400 g,"AED 37.00
AED 20.90",Ready Meals & Snacks
Sadia Crispy Chicken Nuggets 2 x 270 g,"AED 23.80
AED 13.50",Ready Meals & Snacks
Sadia Chicken Nuggets 2 x 270 g,"AED 23.80
AED 13.50",Ready Meals & Snacks
Sadia Chicken Nuggets Value Pack 2 x 400 g,"AED 35.00
AED 19.90",Ready Meals & Snacks
Sadia Mini Chef Chicken Popcorn 2 x 300 g,"AED 23.80
AED 13.50",Ready Meals & Snacks
Al Kabeer Tempura Chicken Nuggets Non Spicy 750 g,"AED 29.90
AED 16.90",Ready Meals & Snacks
Americana Beef Meat Balls 2 x 400 g,"AED 38.85
AED 22.40",Ready Meals & Snacks
Seara Zingzo Spicy Chicken Strips 2 x 750 g,"AED 66.50
AED 38.50",Ready Meals & Snacks
Seara Chicken Strips 2 x 750 g,"AED 66.50
AED 38.50",Ready Meals & Snacks
Sadia Hot And Spicy Zings Chicken Fillet 2 x 465 g,"AED 42.80
AED 24.90",Ready Meals & Snacks
Seara Chicken Strips With 3 Seasonings Value Pack 2 x 750 g,"AED 66.50
AED 38.50",Ready Meals & Snacks
Sadia Zings Chicken Strips Hot And Spicy 2 x 320 g,"AED 42.80
AED 24.90",Ready Meals & Snacks
K&N Chicken Shami Kabab Value Pack 595 g,"AED 32.75
AED 18.90",Ready Meals & Snacks
K&N Chicken Seekh Kabab Value Pack 510 g,"AED 32.75
AED 18.90",Ready Meals & Snacks
Al Kabeer Chicken Nuggets Value Pack 2 x 750 g,"AED 53.80
AED 31.95",Ready Meals & Snacks
Al Kabeer Breaded Chicken Fillets Value Pack 2 x 750 g,"AED 53.80
AED 31.95",Ready Meals & Snacks
Sadia Broasted Chicken Classic Fillets Value Pack 2 x 750 g,"AED 69.80
AED 41.90",Ready Meals & Snacks
Al Kabeer Frozen Malabar Paratha Value Pack 3 x 400 g,"AED 20.70
AED 12.50",Ready Meals & Snacks
Al Kabeer Plain Paratha 5 pcs Value Pack 3 x 400 g,"AED 20.70
AED 12.50",Ready Meals & Snacks
Sadia Broasted Chicken Jalapeno Value Pack 2 x 750 g,"AED 69.80
AED 41.90",Ready Meals & Snacks
Sadia Tempura Chicken Nuggets Value Pack 2 x 750 g,"AED 69.80
AED 41.90",Ready Meals & Snacks
Al Ain Zing Chicken Fillet Value Pack 2 x 400 g,"AED 38.90
AED 23.90",Ready Meals & Snacks
Al Ain Chicken Strips Value Pack 1 kg,"AED 38.90
AED 23.90",Ready Meals & Snacks
Al Kabeer Non Spicy Zing Chicken Fillets Value Pack 2 x 750 g,"AED 73.00
AED 44.95",Ready Meals & Snacks
Sadia Mini Chef Chicken Popcorn 750 g,"AED 22.90
AED 14.30",Ready Meals & Snacks
Seara Chicken Nuggets Value Pack 750 g,"AED 26.90
AED 16.90",Ready Meals & Snacks
Sadia Crispy Chicken Nuggets 750 g,"AED 24.90
AED 15.70",Ready Meals & Snacks
Sadia Chicken Shish Tawouk 240 g,"AED 13.40
AED 8.60",Ready Meals & Snacks
Sadia Frozen Chicken Breast Fillet 1.5 kg,"AED 43.90
AED 27.90",Ready Meals & Snacks
Sadia Chicken Franks Hot & Spicy 340 g,"AED 6.90
AED 4.40",Ready Meals & Snacks
Sadia Chicken Tikka 240 g,"AED 13.40
AED 8.60",Ready Meals & Snacks
Sadia Chicken Nuggets 750 g + 250 g,"AED 24.10
AED 15.50",Ready Meals & Snacks
Al Islami Beef Sheesh Kebab 2 x 280 g,"AED 23.80
AED 15.50",Ready Meals & Snacks
Sadia Chicken Franks 3 x 340 g,"AED 16.50
AED 10.95",Ready Meals & Snacks
Freshly Foods Tempura Chicken Bites 2 x 600 g,"AED 58.45
AED 38.90",Ready Meals & Snacks
LuLu Breaded Tempura Chicken Nuggets 700 g,"AED 24.75
AED 16.50",Ready Meals & Snacks
Al Areesh Tandoori Chicken Tikka 2 x 240 g,"AED 32.25
AED 21.70",Ready Meals & Snacks
Al Islami Breaded Chicken Popcorn Value Pack 2 x 500 g,"AED 43.20
AED 28.90",Ready Meals & Snacks
Freshly Foods Zingo Chicken Breast Strips 500 g + Chicken Nuggets 750 g,"AED 58.45
AED 38.90",Ready Meals & Snacks
Freshly Foods Gourmet Chicken Tempura Nuggets 750 g + Chicken Nuggets 750 g,"AED 58.45
AED 38.90",Ready Meals & Snacks
Al Ain Crispy Chicken Bucket With Fries 1 kg,"AED 44.50
AED 29.90",Ready Meals & Snacks
Sadia Chicken Franks 4 x 340 g,"AED 21.80
AED 14.90",Ready Meals & Snacks
Al Islami Chicken Sheesh Kebab 2 x 280 g,"AED 23.80
AED 16.50",Ready Meals & Snacks
Sadia mini chef Chicken Nuggets With Cheese 2 x 270 g,"AED 23.80
AED 16.50",Ready Meals & Snacks
Al Islami Breaded Chicken Nuggets Value Pack 2 x 500 g,"AED 43.20
AED 29.90",Ready Meals & Snacks
Al Islami Chicken Fillet 2 x 280 g,"AED 29.80
AED 20.90",Ready Meals & Snacks
Miratorg Rose Veal Dumplings 400 g,"AED 26.75
AED 18.70",Ready Meals & Snacks
Good Seoul Sweet & Spicy Korean Fried Chicken 450 g,"AED 24.90
AED 17.45",Ready Meals & Snacks
Good Seoul Hot & Spicy Korean Fried Chicken 450 g,"AED 24.90
AED 17.45",Ready Meals & Snacks
Good Seoul Soy Garlic Korean Fried Chicken 450 g,"AED 24.90
AED 17.45",Ready Meals & Snacks
Good Seoul Spicy K-BBQ Korean Fried Chicken 450 g,"AED 24.90
AED 17.45",Ready Meals & Snacks
Al Islami Paratha Plain 3 x 400 g,"AED 18.90
AED 13.50",Ready Meals & Snacks
Al Areesh Breaded Chicken Fillet 2 x 330 g,"AED 27.80
AED 19.90",Ready Meals & Snacks
Al Kabeer Frozen Chicken Franks Value Pack 3 x 340 g,"AED 20.70
AED 14.90",Ready Meals & Snacks
Pure Foods Tender Juicy Franks Jumbo 500 g,"AED 17.90
AED 12.95",Ready Meals & Snacks
Cucina Boneless Chicken Lemon & Pepper Dippers 8-10 pcs 350 g,"AED 20.50
AED 14.90",Ready Meals & Snacks
Cucina Chicken Nuggets 30-40pcs 800 g,"AED 20.50
AED 14.90",Ready Meals & Snacks
Pure Foods Classic Tender Juicy Franks 1 kg,"AED 34.90
AED 25.50",Ready Meals & Snacks
Al Islami Zing Spicy Chicken Fillet Value Pack 2 x 470 g,"AED 55.00
AED 40.95",Ready Meals & Snacks
Al Islami Zing Chicken Popcorn Value Pack 2 x 470 g,"AED 54.00
AED 39.95",Ready Meals & Snacks
Al Kabeer Non-Spicy Zing Chicken Strips 750 g + Offer,"AED 47.25
AED 34.90",Ready Meals & Snacks
Al Areesh Non Spicy Zing Chicken Strips Value Pack 700 g,"AED 39.90
AED 29.50",Ready Meals & Snacks
Al Areesh Non Spicy Zing Chicken Fillet Value Pack 700 g,"AED 39.90
AED 29.50",Ready Meals & Snacks
Al Kabeer Frozen Chicken Kofta Value Pack 2 x 300 g,"AED 25.50
AED 18.75",Ready Meals & Snacks
Al Kabeer Chicken Meat Balls Value Pack 2 x 300 g,"AED 25.50
AED 18.90",Ready Meals & Snacks
Al Areesh Hot N Crispy Zing Chicken Strips Value Pack 700 g,"AED 39.90
AED 29.50",Ready Meals & Snacks
Seara Chicken Nuggets Value Pack 2 x 350 g,"AED 34.50
AED 25.50",Ready Meals & Snacks
Al Taam Breaded Chicken Nuggets 2 x 1 kg,"AED 37.00
AED 27.50",Ready Meals & Snacks
Al Areesh Hot N Crispy Zing Chicken Fillet Value Pack 700 g,"AED 39.90
AED 29.50",Ready Meals & Snacks
Emborg Chicken Franks 3 x 340 g,"AED 17.25
AED 12.95",Ready Meals & Snacks
Al Islami Crunchy Chicken Nuggets Value Pack 2 x 280 g,"AED 15.65
AED 11.90",Ready Meals & Snacks
Al Areesh Chicken Franks 3 x 340 g,"AED 15.50
AED 11.75",Ready Meals & Snacks
LuLu Chicken Franks Hot & Spicy 3 x 340 g,"AED 13.00
AED 9.90",Ready Meals & Snacks
Sadia Mini Chef Chicken Fries 2 x 400 g,"AED 27.50
AED 20.95",Ready Meals & Snacks
Al Kabeer Breaded Chicken Fillet 750 g,"AED 29.50
AED 22.30",Ready Meals & Snacks
ID Natural Frozen Whole Wheat Malabar Parota Value Pack  3 x 400 g,"AED 19.50
AED 14.75",Ready Meals & Snacks
Faani Plain Parotta Value Pack 2 x 350 g,"AED 9.80
AED 7.50",Ready Meals & Snacks
Sadia Broasted Chicken Classic Fillets 750 g,"AED 25.90
AED 19.90",Ready Meals & Snacks
Sadia Tempura Chicken Nuggets 750 g,"AED 25.90
AED 19.90",Ready Meals & Snacks
Sadia Tempura Chicken Popcorn  750 g,"AED 25.90
AED 19.90",Ready Meals & Snacks
Al Kabeer Mozzarella Cheese Sticks 250 g,"AED 20.95
AED 16.14",Ready Meals & Snacks
Al Islami Chicken Nuggets 2 x 280 g,"AED 16.90
AED 13.15",Ready Meals & Snacks
Al Kabeer Zing Spicy Chicken Fillets 750 g,"AED 39.50
AED 30.75",Ready Meals & Snacks
Al Kabeer Frozen Spicy Breaded Chicken Fillets 2 x 330 g,"AED 28.50
AED 22.50",Ready Meals & Snacks
Al Areesh Chicken Sheesh Kabab 3 x 280 g,"AED 32.25
AED 25.90",Ready Meals & Snacks
Emborg Chicken Franks Hot & Spicy 3 x 340 g,"AED 17.25
AED 13.95",Ready Meals & Snacks
Americana Zingz Chicken Fillet Value Pack 2 x 420 g,"AED 42.50
AED 34.45",Ready Meals & Snacks
Kawan Plain Paratha 3 x 400 g,"AED 17.85
AED 14.50",Ready Meals & Snacks
Le Chef Paratha 3 x 400 g,"AED 16.50
AED 13.50",Ready Meals & Snacks
Al Kabeer Chicken Nuggets 750 g,"AED 25.50
AED 20.91",Ready Meals & Snacks
ID Natural Frozen Malabar Parota Value Pack 3 x 400 g,"AED 18.00
AED 14.75",Ready Meals & Snacks
Al Kabeer Chicken Seekh Kebabs 8 pcs 320 g,"AED 12.95
AED 10.56",Ready Meals & Snacks
Faani Aloo Parotta Value Pack 2 x 350 g,"AED 11.50
AED 9.50",Ready Meals & Snacks
Al Kabeer Frozen Zing Chicken Strips Value Pack 2 x 320 g,"AED 31.80
AED 26.50",Ready Meals & Snacks
Kawan Chapatti 3 x 400 g,"AED 17.85
AED 14.75",Ready Meals & Snacks
ID Frozen Natural Plain Paratha 3 x 350 g,"AED 17.70
AED 14.75",Ready Meals & Snacks
Al Areesh Zing Chicken Pops Value Pack 2 x 420 g,"AED 48.80
AED 40.95",Ready Meals & Snacks
Cucina Chicken Zing Strips 15-18 pcs 800 g,"AED 33.50
AED 28.00",Ready Meals & Snacks
Cucina Chicken Zing Fillet 800 g,"AED 33.50
AED 28.00",Ready Meals & Snacks
Good Seoul Korean Style Corn Dog Crispy Beef & Cheese 320 g,"AED 24.50
AED 20.80",Ready Meals & Snacks
Al Areesh Zing Chicken Strips 2 x 420 g,"AED 48.40
AED 40.95",Ready Meals & Snacks
Good Seoul Chicken & Mushroom Korean Dumpling 420 g,"AED 24.90
AED 21.15",Ready Meals & Snacks
Al Areesh Zing Chicken Fillet Value Pack 2 x 420 g,"AED 48.40
AED 40.95",Ready Meals & Snacks
Faani Parripu Vada 350 g,"AED 8.50
AED 7.25",Ready Meals & Snacks
Al Areesh Zing Chicken Nuggets Value Pack 2 x 420 g,"AED 48.40
AED 40.95",Ready Meals & Snacks
Faani Breaded Vegetable Cutlet 350 g,"AED 8.50
AED 7.25",Ready Meals & Snacks
Good Seoul Spicy Noodle Korean Dumpling 420 g,"AED 24.90
AED 21.15",Ready Meals & Snacks
Good Seoul Vegetable Korean Dumpling 420 g,"AED 24.90
AED 21.15",Ready Meals & Snacks
Good Seoul Korean Style Corn Dog Crispy Cheese 320 g,"AED 24.50
AED 20.80",Ready Meals & Snacks
Good Seoul Korean Style Corn Dog Crispy Chicken 320 g,"AED 24.50
AED 20.80",Ready Meals & Snacks
Good Seoul Korean Style Corn Dog Crispy Chicken & Cheese 320 g,"AED 24.50
AED 20.80",Ready Meals & Snacks
