product_names,prices,category
Meiji Hello Panda Chocolate Flavoured Cream 50 g,AED 4.65,Chocolate
LuLu Sweet Fantasy Milk'n Caramel 1 kg,AED 24.50,Chocolate
Kugu Sweet Eclairs Caramel Assorted 1 kg,AED 22.50,Chocolate
Storck Werther's Original Soft Chocolate Caramels 100 g,AED 10.15,Chocolate
M&M's Peanut Chocolate 45 g,AED 4.10,Chocolate
Terry's Advent Calendar Chocolate Orange 106 g,AED 18.90,Chocolate
Daim 3 Pack Chocolate 84 g,AED 14.20,Chocolate
Canderel Milk Chocolate With Salted Caramel 30 g,AED 5.25,Chocolate
La Ronda Chocodate White 90 g,AED 12.25,Chocolate
Atkins Double Fudge Brownie Bar 5 x 48 g,AED 65.75,Chocolate
Sugar Free D'Lite Almonds Coated With Dark Chocolate 50 g,AED 9.75,Chocolate
Cadbury Creme Egg 34 g,AED 6.95,Chocolate
Nestle Lion White 42 g,AED 4.95,Chocolate
Kinnerton Hey Duggee Milk Chocolate Advent Calendar 40 g,AED 9.50,Chocolate
Nestle KitKat Breaker 4 Fingers Chocolate 36.5 g,AED 3.25,Chocolate
Kinder Santa Chocolate With Surprise 75 g,AED 18.95,Chocolate
M&M's Milk Chocolate 45 g,AED 4.10,Chocolate
Nestle KitKat Pops Chocolate Bag 140 g,AED 14.95,Chocolate
Galaxy White Chocolate 38 g,AED 3.35,Chocolate
El Almendro Turron Almond Crocanti Chocolate 75 g,AED 12.25,Chocolate
Torras Milk Chocolate And Almonds 75 g,AED 12.65,Chocolate
Bon Roll Toffee Con Chocolate Candy 150 g,AED 9.90,Chocolate
Milkyway Magic Stars 100 g,AED 19.50,Chocolate
Galaxy Smooth Milk Chocolate 80 g,AED 7.70,Chocolate
Doriva Waferello Choco Balls Almond & Coconut 300 g,AED 14.50,Chocolate
Nestle KitKat Mini Moments Value Pack 2 x 12 pcs,AED 31.25,Chocolate
Kugu Toffees And Chocolate Eclairs 1 kg,AED 22.50,Chocolate
Mars Fun Size Family Favourite Chocolate Bars 20pcs 358 g,AED 37.50,Chocolate
Hershey's Cookies N' Creme Dipped Pretzels 120 g,AED 17.25,Chocolate
Crispo Dragees Chocolate Assorted 1 kg,AED 44.95,Chocolate
Nestle KitKat 2 Finger 36 x 17.7 g,AED 56.25,Chocolate
Torras Sugar Free Milk chocolate 75 g,AED 12.65,Chocolate
Freakin Healthy Almond Coconut Protein Ball 60 g,AED 13.50,Chocolate
E Wedel Classic Milk Chocolate 40 g,AED 3.90,Chocolate
M&M's Peanut Chocolate 165 g,AED 15.10,Chocolate
Diablo Dark Chocolate With Hazelnuts 85 g,AED 12.75,Chocolate
Nestle Minis Chocolate 35 pcs 420 g,AED 35.50,Chocolate
Borgat Ringlets Gummy Candy 160 g,AED 6.95,Chocolate
Cadbury Bourneville Giant Buttons Dark Chocolate 95 g,AED 21.50,Chocolate
Ferrero Kinder Mini Eggs Chocolate 75 g,AED 9.50,Chocolate
Tiffany Assorted Deluxe Toffee 350 g,AED 8.95,Chocolate
Toblerone Chocolate Value Pack 6 x 100 g,AED 40.95,Chocolate
Hershey's Kisses Special Selection 4 Flavours 325 g,AED 29.60,Chocolate
M&M's Milk Chocolate 300 g,AED 22.50,Chocolate
Tiffany Deluxe Authentic Assortment Of Delicious Toffees 600 g,AED 9.95,Chocolate
Diablo Milk Chocolate Bar 85 g,AED 12.75,Chocolate
Twix Minis 10pcs 200 g,AED 18.10,Chocolate
Celebrations Milk Chocolate Mix 300 g,AED 24.95,Chocolate
Trapa Stevia Milk & Hazel Nut Chocolate Bar 75 Gm,AED 6.90,Chocolate
Nestle Japanese KitKat Black Chocolate Minis 12 pcs,AED 16.50,Chocolate
Lotte Kancho Chocolate 34 g,AED 1.95,Chocolate
Queensbury Almond Coated With Milk Chocolate 50 g,AED 5.75,Chocolate
Bounty Tender Coconut Chocolate 24 x 57 g,AED 84.00,Chocolate
Terry's Advent Calendar Chocolate Orange 106 g,AED 18.90,Chocolate
Daim 3 Pack Chocolate 84 g,AED 14.20,Chocolate
Canderel Milk Chocolate With Salted Caramel 30 g,AED 5.25,Chocolate
Cadbury Creme Egg 34 g,AED 6.95,Chocolate
Nestle Lion White 42 g,AED 4.95,Chocolate
Atkins Endulge Chocolate Coconut Bar 5 x 40 g,AED 43.73,Chocolate
Crispo Almond Covered Chocolate 500 g,AED 27.65,Chocolate
Galaxy 2x Flutes Vanilla Cream 22.5 g,AED 1.40,Chocolate
Lindt Lindor Irresistibly Smooth Milk Chocolate 225 g,AED 49.95,Chocolate
Tiffany Eclairs 400 g,AED 9.95,Chocolate
Storck Milky Caramels 325 g,AED 18.70,Chocolate
Friends Milk Chocolate 100 g,AED 8.50,Chocolate
Torras Sugar Free White Chocolate 75 g,AED 12.65,Chocolate
Kinnerton Hey Duggee Milk Chocolate Advent Calendar 40 g,AED 9.50,Chocolate
Galaxy Salted Caramel Milk Chocolate Minis 12 pcs 168 g,AED 18.25,Chocolate
Zaini Boule D'Or Gianduia-Hazelnut 154 g,AED 18.25,Chocolate
Canderel 0% Added Sugar Milk Chocolate With Almonds & Crispy Cereals 27 g,AED 5.25,Chocolate
Warrior Crunch Salted Caramel Flavour 64 g,AED 13.50,Chocolate
Nestle KitKat Breaker 4 Fingers Chocolate 36.5 g,AED 3.25,Chocolate
Mackintosh Quality Street Chocolate Value Pack 390 g,AED 27.25,Chocolate
Kinder Santa Chocolate With Surprise 75 g,AED 18.95,Chocolate
Galaxy Salted Caramel Chocolate 40 g,AED 3.75,Chocolate
Nestle KitKat Pops Chocolate Bag 140 g,AED 14.95,Chocolate
El Amendro Turron Duro Crunchy Almond 75 g,AED 12.25,Chocolate
Galaxy White Chocolate 38 g,AED 3.35,Chocolate
Mars Maltesers Biscuits 110 g,AED 10.50,Chocolate
El Almendro Turron Almond Crocanti Chocolate 75 g,AED 12.25,Chocolate
Trapa Noir 50% Stevia Chocolate Bar 75 Gm,AED 6.90,Chocolate
Betty Crocker Fruit Roll-Ups Tropical Tie Dye 10 Rolls,AED 29.50,Chocolate
Lindt Excellence Fine Dark Chocolate 35 g,AED 5.95,Chocolate
Bel Arte Milk Chocolate 75 g,AED 14.50,Chocolate
Queensbury Hazelnut with Milk Chocolate 50 g,AED 5.75,Chocolate
Lucca Pecan Ruby Dragae 200 g,AED 29.95,Chocolate
Cadbury Dairy Milk Chocolate Oreo 120 g,AED 15.50,Chocolate
Lindt Excellence Intense Orange Dark Chocolate 35 g,AED 5.95,Chocolate
Godiva Master Pieces Dark Chocolate Ganache Heart 117 g,AED 26.95,Chocolate
Canderel Dark Chocolate with Cereals & Almonds 27 g,AED 8.95,Chocolate
Cadbury Dairy Milk Caramel Nibbles 120 g,AED 19.90,Chocolate
Kagi Classic Minis Swiss Chocolate Wafer Speciality 125 g,AED 13.90,Chocolate
Reese's Choco Peanut Butter Bar 90 g,AED 10.50,Chocolate
Cadbury Dairy Milk Chocolate Oreo 120 g,AED 15.50,Chocolate
Lindt Excellence Intense Orange Dark Chocolate 35 g,AED 5.95,Chocolate
Godiva Master Pieces Dark Chocolate Ganache Heart 117 g,AED 26.95,Chocolate
Canderel Dark Chocolate with Cereals & Almonds 27 g,AED 8.95,Chocolate
Cadbury Dairy Milk Caramel Nibbles 120 g,AED 19.90,Chocolate
Kagi Classic Minis Swiss Chocolate Wafer Speciality 125 g,AED 13.90,Chocolate
Reese's Choco Peanut Butter Bar 90 g,AED 10.50,Chocolate
E Wedel White Chocolate 80 g,AED 6.50,Chocolate
Nestle KitKat 2 Fingers Mini Bag Milk Chocolate Bag 13 pcs 175.5 g,AED 15.80,Chocolate
Toblerone White Chocolate 360 g,AED 32.95,Chocolate
Lindt Nuxor With Milk Chocolate 150 g,AED 42.50,Chocolate
Nestle Smarties Chocolate Hexatube 38 g,AED 3.75,Chocolate
Bel Arte Milk Dark Ganache & Cocoa Nibs 42 g,AED 7.95,Chocolate
Betty Crocker Sponge Bob Squarepants Assorted Fruit Flavored Snacks 226 g,AED 24.75,Chocolate
Terry's Chocolate Orange Mini Eggs Bar 90 g,AED 9.50,Chocolate
Storck Mint Chocs 200 g,AED 11.35,Chocolate
Cadbury Wispa Chocolate Bar 36 g,AED 5.95,Chocolate
Mars Chocolate Value Pack 5 x 45 g,AED 12.50,Chocolate
Guylian Artisanal Belgian Chocolates With Hazelnut Praline Filling 250 g,AED 46.85,Chocolate
La Ronda Luxury Rochee Chocolate 500 g,AED 23.10,Chocolate
Cadbury Roses Bunch Of Assorted Chocolate 290 g,AED 29.90,Chocolate
Cagla Special Milky Chocolate 500 g,AED 15.95,Chocolate
Canderel 0% Added Sugar Milk Chocolate & Salted Caramel 100 g,AED 15.95,Chocolate
Reese's White Creme Peanut Butter Egg 68 g,AED 12.25,Chocolate
Godiva Creamy Chocolate Bar 35 g,AED 3.50,Chocolate
Lindt Irresistibly Smooth Assorted 137 g,AED 28.95,Chocolate
Dairy Milk Fruit and Nut Chocolate Assorted 3 x 100 g,AED 16.95,Chocolate
Diablo 80% Dark Chocolate No Added Sugar 75 g,AED 11.50,Chocolate
Bark Thins Dark Chocolate Coconut & Almond Snacking Chocolate 133 g,AED 20.25,Chocolate
Kagi Classic Milk Chocolate 25g,AED 2.70,Chocolate
Reese's Thins Milk Chocolate & Peanut Butter Cups 208 g,AED 24.50,Chocolate
Uniconf Bon Roll Choconolas Con Naranja 150 g,AED 9.90,Chocolate
Godiva Masterpieces Milk Chocolate With Smooth Caramel Filling 119 g,AED 26.95,Chocolate
E Wedel Milk Chocolate With Toffee Filling 100 g,AED 7.50,Chocolate
Zaini Boule D'OrFondente-Dark 154 g,AED 18.25,Chocolate
Zpc Cream Fudge Luxury 775 g,AED 23.95,Chocolate
Nestle KitKat Chocolate Bunny 29 g,AED 6.50,Chocolate
Freakin Healthy Caramel Almond Bites 40 g,AED 9.95,Chocolate
Nestle Quality Street Matchmakers Cool Mind 130 g,AED 11.50,Chocolate
Twix Xtra Chocolate Bar 75 g,AED 4.35,Chocolate
Nestle KitKat Miniatures Milk Chocolate 10pcs 110 g,AED 10.75,Chocolate
Skittles Smoothies Fruit And Yogurt Flavoured Chocolate 38 g,AED 2.75,Chocolate
E.Wedel Classic Milk Chocolate 90 g,AED 6.90,Chocolate
Galaxy Salted Caramel Chocolate 12 x 40 g,AED 40.80,Chocolate
Queensbury Raisins Coated With Milk Chocolate 207 g,AED 17.50,Chocolate
Kinder Bueno with Milk & Hazelnut 5 x 43 g,AED 15.25,Chocolate
Nestle KitKat 4 Fingers Hazelnut 36.5 g,AED 3.95,Chocolate
Choco Dates 500 g,AED 25.20,Chocolate
Duke And Mandarine Milk Chocolate 85 g,AED 14.50,Chocolate
Nestle Semi Sweet Morsels 680 g,AED 41.50,Chocolate
Choco Lake Diamond Twist Milk Chocolate Hazelnut Tub 650 g,AED 34.95,Chocolate
Cooks Danny's Chocolate Thins Milk Chocolate Honeycomb With Sea Salt 140 g,AED 8.95,Chocolate
Hershey's Cookies 'n' Creme Flavour White Chocolate Value Pack 4 x 40 g,AED 12.70,Chocolate
Arabian Delights Chocodate with Coconut & Almond 250 g,AED 32.95,Chocolate
Lindt Excellence Fine Dark Chocolate 35 g,AED 5.95,Chocolate
Bel Arte Milk Chocolate 75 g,AED 14.50,Chocolate
Queensbury Hazelnut with Milk Chocolate 50 g,AED 5.75,Chocolate
Lucca Pecan Ruby Dragae 200 g,AED 29.95,Chocolate
Cadbury Dairy Milk Chocolate Oreo 120 g,AED 15.50,Chocolate
Lindt Excellence Intense Orange Dark Chocolate 35 g,AED 5.95,Chocolate
Godiva Master Pieces Dark Chocolate Ganache Heart 117 g,AED 26.95,Chocolate
Canderel Dark Chocolate with Cereals & Almonds 27 g,AED 8.95,Chocolate
Cadbury Dairy Milk Caramel Nibbles 120 g,AED 19.90,Chocolate
Kagi Classic Minis Swiss Chocolate Wafer Speciality 125 g,AED 13.90,Chocolate
Reese's Choco Peanut Butter Bar 90 g,AED 10.50,Chocolate
E Wedel White Chocolate 80 g,AED 6.50,Chocolate
Nestle KitKat 2 Fingers Mini Bag Milk Chocolate Bag 13 pcs 175.5 g,AED 15.80,Chocolate
Toblerone White Chocolate 360 g,AED 32.95,Chocolate
Lindt Nuxor With Milk Chocolate 150 g,AED 42.50,Chocolate
Nestle Smarties Chocolate Hexatube 38 g,AED 3.75,Chocolate
Bel Arte Milk Dark Ganache & Cocoa Nibs 42 g,AED 7.95,Chocolate
Betty Crocker Sponge Bob Squarepants Assorted Fruit Flavored Snacks 226 g,AED 24.75,Chocolate
Terry's Chocolate Orange Mini Eggs Bar 90 g,AED 9.50,Chocolate
Storck Mint Chocs 200 g,AED 11.35,Chocolate
Guylian Artisanal Belgian Chocolates With Hazelnut Praline Filling 250 g,AED 46.85,Chocolate
La Ronda Luxury Rochee Chocolate 500 g,AED 23.10,Chocolate
Storck Werther's Original Classic Cream Candies 150 g,AED 10.90,Chocolate
Galaxy Chocolate Multipacks White Chocolate Bars 5 x 38 g,AED 14.70,Chocolate
Galaxy Smooth Milk Chocolate Value Pack 2 x 80 g,AED 11.75,Chocolate
Kagi Classic Milk Chocolate 25g,AED 2.70,Chocolate
Terry's Chocolate Mint Ball 145 g,AED 10.50,Chocolate
Cadbury Twirl Bites Chocolate 109 g,AED 16.95,Chocolate
Nestle Japanese KitKat Milk Tea Minis 7 pcs,AED 13.50,Chocolate
Lindt Swiss Milk Chocolate 300 g,AED 43.95,Chocolate
Godiva Master Pieces Milk Chocolate Caramel Lion Of Belgium 86 g,AED 12.95,Chocolate
Cadbury Family Treat Size Chocolate 207 g,AED 31.50,Chocolate
Nestle KitKat Chunky Chocolate Wafer 40 g,AED 3.50,Chocolate
Cadbury Milk Tray Chocolate 530 g,AED 55.90,Chocolate
Atkins Endulge Peanut Butter Cups 10 x 17 g,AED 44.50,Chocolate
Nestle KitKat Miniatures Milk Chocolate 10pcs 110 g,AED 10.75,Chocolate
Skittles Smoothies Fruit And Yogurt Flavoured Chocolate 38 g,AED 2.75,Chocolate
E.Wedel Classic Milk Chocolate 90 g,AED 6.90,Chocolate
Galaxy Salted Caramel Chocolate 12 x 40 g,AED 40.80,Chocolate
Queensbury Raisins Coated With Milk Chocolate 207 g,AED 17.50,Chocolate
Kinder Bueno with Milk & Hazelnut 5 x 43 g,AED 15.25,Chocolate
Nestle KitKat 4 Fingers Hazelnut 36.5 g,AED 3.95,Chocolate
Choco Dates 500 g,AED 25.20,Chocolate
Duke And Mandarine Milk Chocolate 85 g,AED 14.50,Chocolate
Nestle Semi Sweet Morsels 680 g,AED 41.50,Chocolate
Choco Lake Diamond Twist Milk Chocolate Hazelnut Tub 650 g,AED 34.95,Chocolate
Cooks Danny's Chocolate Thins Milk Chocolate Honeycomb With Sea Salt 140 g,AED 8.95,Chocolate
Hershey's Cookies 'n' Creme Flavour White Chocolate Value Pack 4 x 40 g,AED 12.70,Chocolate
Arabian Delights Chocodate with Coconut & Almond 250 g,AED 32.95,Chocolate
Daim 3 Pack Chocolate 84 g,AED 14.20,Chocolate
Canderel Milk Chocolate With Salted Caramel 30 g,AED 5.25,Chocolate
Cadbury Creme Egg 34 g,AED 6.95,Chocolate
Nestle Lion White 42 g,AED 4.95,Chocolate
Atkins Endulge Chocolate Coconut Bar 5 x 40 g,AED 43.73,Chocolate
Crispo Almond Covered Chocolate 500 g,AED 27.65,Chocolate
Storck Milky Caramels 325 g,AED 18.70,Chocolate
Cadbury Mini Snow Balls Milk Chocolate 270 g,AED 31.50,Chocolate
Amada Hazelnut Stick Value Pack 4 x 40 g,AED 13.90,Chocolate
Alpella Milk Chocolate Wafer 38 g,AED 1.95,Chocolate
Kinnerton Hey Duggee Milk Chocolate Advent Calendar 40 g,AED 9.50,Chocolate
Zaini Boule D'Or Gianduia-Hazelnut 154 g,AED 18.25,Chocolate
Nestle KitKat Pops Chocolate Bag 140 g,AED 14.95,Chocolate
Canderel Choco Wafer Bar in Milk Chocolate 30 g,AED 5.20,Chocolate
El Amendro Turron Duro Crunchy Almond 75 g,AED 12.25,Chocolate
Mars Maltesers Biscuits 110 g,AED 10.50,Chocolate
Mars Chocolate 51 g,AED 3.60,Chocolate
Pakel Miskets Chocolate Covered Salted Roasted Peanuts 120 g,AED 5.50,Chocolate
La Ronda Assorted Chocodate 90 g,AED 12.25,Chocolate
Reese's Milk Chocolate & Peanut Butter Cups 46 g,AED 3.95,Chocolate
Choco Dates White 500 g,AED 25.20,Chocolate
Galaxy Crispy Chocolate Bar 36 g,AED 3.30,Chocolate
Quanta Adore Rich & Nutty Chocolate Hazelnut 12 x 25 g,AED 12.30,Chocolate
Snickers Minis Chocolate Pouch 14 pcs 252 g,AED 23.30,Chocolate
Lindt Santa Claus Milk Chocolates 125 g,AED 25.25,Chocolate
Reese's Plant Based Oat Chocolate Confection & Peanut Butter 39 g,AED 12.90,Chocolate
Galaxy Flutes Chocolate Fingers 45 g,AED 2.55,Chocolate
Warrior Crunch White Chocolate Crisp 64 g,AED 13.50,Chocolate
Luxury Coconut Cream Fudge 1 kg,AED 16.50,Chocolate
Queensbury Almond Coated With Milk Chocolate 207 g,AED 17.50,Chocolate
Cadbury Bitsa Wispa 110 g,AED 18.40,Chocolate
Freakin Healthy Peanut Butter Protein Balls 3 x 20 g,AED 13.50,Chocolate
E Wedel Extra Milk Chocolate with Hazelnuts 80 g,AED 6.50,Chocolate
Godiva Roasted Almond & Honey Milk Chocolate 2 x 90 g,AED 23.50,Chocolate
Barquillo Roasted Almond Chocolate 200 g,AED 34.50,Chocolate
Galaxy Flutes Chocolate Twin Fingers 22.5g,AED 1.40,Chocolate
Lacasitos Milk Chocolate Tube 5 x 20 g,AED 22.00,Chocolate
Nestle Lion Chocolate Bar 42 g,AED 4.25,Chocolate
Galaxy Chocolate Multipacks Strawberry Chocolate Bars 5 x 36 g,AED 15.50,Chocolate
Kugu Liligum Lollipop Assorted 1 kg,AED 22.50,Chocolate
Queensbury Almond Coated with Milk Chocolate 90 g,AED 7.25,Chocolate
Milka Riso Soffiato Chocolate 100 g,AED 7.95,Chocolate
Galaxy Fusions Chocolate Selection 24 pcs 271.2 g,AED 44.40,Chocolate
Nestle Lion Chocolate Bar 60 g,AED 5.50,Chocolate
"Doriva Euro Coconut Orange, Banana & Strawberry 500 g",AED 14.50,Chocolate
Trapa Stevia Noir 80% Dark Chocolate Bar 75 Gm,AED 6.90,Chocolate
Godiva Master Pieces Milk Chocolate & Hazel Nut Oyster 83 g,AED 12.95,Chocolate
Luxury Caramel Fudge 1 kg,AED 16.50,Chocolate
M&M's Chocolate Value Pack 2 x 150 g,AED 20.95,Chocolate
Tiffany Cream Toffee Assorted 400 g,AED 8.95,Chocolate
Twix Choco Top Biscuit 21 g 9+1,AED 12.85,Chocolate
Choco Lake Twist Milk Chocolate Creamy Balls 650 g,AED 39.95,Chocolate
Godiva Chocolate Domes Crispy Hazelnut 150 g,AED 35.40,Chocolate
Tiffany Break Delight Crunchy Cream Filled Wafer Rolls 12  x 21 g,AED 12.10,Chocolate
Tiffany Big Break Big Crunchy Wafer 12 x 28.5 g,AED 12.30,Chocolate
Lindt Irresistibly Smooth Milk 137 g,AED 28.95,Chocolate
Doriva Eclairs Chocolate 1 kg,AED 15.00,Chocolate
KitKat Chunky Mini Wafer Bars Covered With Milk Chocolate 32 pcs 500 g,AED 34.50,Chocolate
Lucca Speculoos Chocolate Bar 135 g,AED 16.95,Chocolate
Lucca Kinder Kunafa Chocolate Bar 170 g,AED 21.50,Chocolate
Twix White Chocolate Bar 5 x 46 g,AED 15.95,Chocolate
Lindt Cooking Extra Fondant 200 g,AED 27.95,Chocolate
Tiffany Break Double Treat Chocolate 22 pcs 286 g,AED 11.95,Chocolate
Snickers Chocolate 20 x 45 g,AED 63.00,Chocolate
Barquillo Pistachio Chocolate 200 g,AED 42.95,Chocolate
Betty Crocker Fruit Berry Tie Dye 128 g,AED 29.90,Chocolate
Lucca White Chocolate Coated Dates 200 g,AED 19.95,Chocolate
Uniconf Bon Roll Choconolas Con Fresa 150 g,AED 9.90,Chocolate
Milka Alpine Milk Chocolate Raisin & Nut 100 g,AED 7.95,Chocolate
Nestle Milkybar Medium 25 g,AED 5.50,Chocolate
Cadbury Chocolate Creme Egg 34 g,AED 6.50,Chocolate
Tiffany Zoom Fruit Candy Drops Assorted 700 g,AED 9.50,Chocolate
Elvan Cocos Milky Chocolate Coconut Bar 1 kg,AED 37.25,Chocolate
Cadbury Double Decker The Double Filling Bar 160 g,AED 15.65,Chocolate
Cadbury Curly Wurly 21.5 g,AED 2.75,Chocolate
Cadbury Flakes Chocolate 4 x 20 g,AED 15.50,Chocolate
Nestle KitKat 4 Finger Dark Chocolate Wafer 41.5 g,AED 3.95,Chocolate
Nestle KitKat 2 Fingers Chocolate Value Pack 8 x 17.7 g 2 pkt,AED 22.50,Chocolate
Galaxy Ripple Choco Bar 4 pcs 120 g,AED 11.75,Chocolate
Nestle Aero Chocolate Milk Bar 36 g,AED 3.75,Chocolate
Lindt Swiss Premium Chocolate Assorted 700 g,AED 107.50,Chocolate
Nestle KitKat 2 Finger Mini Milk Chocolate Wafers 250 g,AED 18.95,Chocolate
Maltesers Reindeer Advent Calendar 108 g,AED 19.95,Chocolate
E Wedel Extra Milk Chocolate 80 g,AED 6.50,Chocolate
Hershey's Cookies N Creme Choco Bites 90 g,AED 10.15,Chocolate
Pakel Miskets Assorted Dragee Box 170 g,AED 9.90,Chocolate
Barquillo Chocolate Assorted Gift Box 180 g,AED 47.30,Chocolate
Lindt Lindor Swiss Milk Chocolate 200 g,AED 36.50,Chocolate
Cadbury Heroes Chocolate Advent Calendar 232 g,AED 42.95,Chocolate
Snickers Chocolate Value Pack 5 x 45 g,AED 10.95,Chocolate
Ferrero Rocher 375 g,AED 49.50,Chocolate
Tola Miniatures Smooth Chocolate & Golden Caramel Crispy Wafer 20 x 8 g,AED 9.20,Chocolate
Roshen Konafetto Chocolate 1 kg,AED 28.90,Chocolate
Loacker Cremkakao 87 g,AED 12.20,Chocolate
Ferrero Rocher Hazelnut Dark Chocolate Tablet 90 g,AED 12.30,Chocolate
Freakin Healthy Raw Chocolate Protein Ball 60 g,AED 13.50,Chocolate
Freakin Healthy Chocolate Hazelnut Protein Balls 60 g,AED 13.50,Chocolate
Lindt Irresistibly Smooth Pistachio 200 g,AED 39.50,Chocolate
Lindt Milk Hazelnut 300 g,AED 43.95,Chocolate
Lindt Swiss Premium Dark Chocolate 300 g,AED 43.95,Chocolate
Galaxy Smooth Chocolate Advent Calendar 110 g,AED 19.95,Chocolate
Gandour Soudan Peanut Crunch Milk Chocolate 31 g,AED 1.25,Chocolate
Twix Chocolate 5 x 50 g,AED 13.40,Chocolate
Nestle KitKat 4 Finger Coffee Chocolate Wafer 36.5 g,AED 3.95,Chocolate
Meiji Yan Yan Choco Hazelnut Biscuit 44 g,AED 4.15,Chocolate
M&M's Milk Chocolate Tube 30.6 g,AED 4.50,Chocolate
LuLu Sweet Fantasy Schoko Trio 1 kg,AED 24.50,Chocolate
Lucca Kinder Kunafa Chocolate Bar 135 g,AED 16.95,Chocolate
Bounty Milk Chocolate Bars 57 g x 5 pcs,AED 15.45,Chocolate
Hi-Po Fruit Flavoured Jelly 1.3 kg,AED 19.65,Chocolate
Lindt Lindor Milk Chocolate Bar 38 g,AED 4.50,Chocolate
Galaxy Flutes Chocolate Twin Fingers 24 x 11.25 g,AED 15.80,Chocolate
Nestle Milky Bar 12 g,AED 1.95,Chocolate
Tola Wrapper 2 Finger Crispy Wafer Covered with Caramel and Milk Chocolate 24 x 31 g,AED 41.60,Chocolate
Hershey's Cookies N' Choco Assorted 4 x 40 g,AED 10.50,Chocolate
Crispo Praline Hazelnut Cream Chocolate 1 kg,AED 44.95,Chocolate
Galaxy Hazelnut Chocolate 36 g,AED 3.30,Chocolate
Nestle After Eight Mint Chocolate Thins 200 g,AED 21.95,Chocolate
Bounty Mins 285 g,AED 17.95,Chocolate
Freakin Healthy Peanut Butter Bites 40 g,AED 9.95,Chocolate
Nestle Lion Peanut Chocolate Bar 41 g,AED 4.25,Chocolate
Reese's Chocolate Peanut Butter Cups 6 Pack 252 g,AED 19.35,Chocolate
The Jelly Bean Factory 36 Gourmet Flavours 75 g,AED 5.80,Chocolate
Freakin Healthy Hazelnut Butter Bites 40 g,AED 9.95,Chocolate
Freakin Healthy Coconut Butter Bites 40 g,AED 9.95,Chocolate
Cadbury Dairy Milk Coins Chocolate 70 g,AED 10.95,Chocolate
Ferrero Rocher 200 g,AED 26.95,Chocolate
Ferrero Rocher Original Milk Chocolate Tablet 90 g,AED 12.30,Chocolate
Lindt Lindor Irresistibly Smooth Assorted Chocolate 200 g,AED 39.50,Chocolate
Maltesers Chocolate 2 x 175 g,AED 31.95,Chocolate
Ferrero Raffaello 3 pcs,AED 4.30,Chocolate
LuLu Eclairs Caramel 1 kg,AED 22.95,Chocolate
Meiji Hello Panda Biscuits With Strawberry 35 g,AED 2.65,Chocolate
Galaxy Jewels Assortment Chocolate Gift Box 900 g,AED 72.90,Chocolate
Ferrero Kinder Joy Egg For Boys Value Pack 3 x 20 g,AED 9.95,Chocolate
Ferrero Kinder Joy Egg For Girls Value Pack 3 x 20 g,AED 9.95,Chocolate
Quanta Adore Minis Milk Chocolate 253 g,AED 15.50,Chocolate
Galaxy Minis Choco & Coconut Chocolate Bar 13 pcs 162.5 g,AED 18.95,Chocolate
Baci Milk Chocolate 150 g,AED 39.50,Chocolate
Storck Toffifee A Hazelnut In Caramel With Creamy Nougat And Chocolate 125 g,AED 11.80,Chocolate
E. Wedel Mild Dark Chocolate 50% Cocoa 40 g,AED 3.90,Chocolate
Trapa Stevia Milk Chocolate Bar 75 Gm,AED 6.90,Chocolate
Choco Lake Twist Milk Chocolate Ball 450 g,AED 20.90,Chocolate
Cadbury Double Decker The Double Filling Bar 160 g,AED 15.65,Chocolate
Cadbury Curly Wurly 21.5 g,AED 2.75,Chocolate
Lindt Irresistibly Smooth Milk 137 g,AED 28.95,Chocolate
Canderel 0% Added Sugar Simply Dark Chocolate 30 g,AED 5.75,Chocolate
Diablo No Added Sugar Milk Chocolate With Crispy Rice 75 g,AED 12.75,Chocolate
Ferrero Raffaello 230 g,AED 27.50,Chocolate
Cadbury Dairy Milk Chocolate 4 x 27.2 g,AED 13.95,Chocolate
Kagi Swiss Chocolate Wafer Minis 125 g,AED 13.90,Chocolate
M&M's Crispy Chocolate Block 150 g,AED 18.50,Chocolate
Thomas & Friends Chocolate Eggs 20 g,AED 4.95,Chocolate
Twix Chocolate Top Biscuit 21 g,AED 1.50,Chocolate
Arcor Bon O Bon Chocolate 1 kg,AED 42.90,Chocolate
Kinnerton Hot Wheels Milk Chocolate Advent Calendar 40 g,AED 9.50,Chocolate
Galaxy Chocolate Multipacks Smooth Milk Chocolate Bars 5 x 36 g,AED 13.95,Chocolate
Twix Choco-Hazelnut Minis 174 g,AED 17.50,Chocolate
Nestle KitKat Miniatures Caramel 10pcs 110 g,AED 10.90,Chocolate
Merci Finest Selection Chocolates 400 g,AED 46.70,Chocolate
Galaxy Chocolate Multipacks Dark Chocolate Bars 5 x 40 g,AED 15.60,Chocolate
Kagi Hazelnut Swiss Chocolate Wafer Minis 125 g,AED 13.95,Chocolate
Diablo Dark Chocolate Sugar Free 85 g,AED 12.75,Chocolate
Storck Riesen Dark Chocolate Chewy Toffee 150 g,AED 10.15,Chocolate
Galaxy Smooth Milk Chocolate 3 x 80 g,AED 17.50,Chocolate
Cadbury Boost Milk Chocolate Caramel And Biscuit Energy 48.5 g,AED 6.75,Chocolate
Queensbury Fruit & Nut with Milk Chocolate 207 g,AED 17.50,Chocolate
Cadbury Dairy Milk Fruit & Nut 2 x 230 g,AED 22.50,Chocolate
